hash,ad_id,media_type,ending,filepath
832450d515939a70b410f3e58d38ed30,adid_561403598962843_1,img,jpg,data/media/waiting_room/561403598962843_1.jpg
832450d515939a70b410f3e58d38ed30,adid_561403598962843_2,img,jpg,data/media/waiting_room/561403598962843_2.jpg
